"symbol","date","open","high","low","close","split_coefficient","price","qtr","eps_est","eps","release_time","Beat_Miss","Close","price2"
"SP500",2011-12-21,1241.25,1245.09,1229.51,1243.72,1,1243.72,NA,NA,NA,NA,NA,1.14092285111458,1254
"AAPL",2011-12-22,397,399.13,396.1,398.55,4,1594.2,NA,NA,NA,NA,NA,1.86229615438531,1613.32
"AMZN",2011-12-22,175.09,179.67,174.21,179.03,12,2148.36,NA,NA,NA,NA,NA,1.3370425690814,2127.36
"GOOGL",2011-12-22,627.95,631.73,627.01,629.7,1,629.7,NA,NA,NA,NA,NA,1.00470682090148,633.14
"NFLX",2011-12-22,71.12,74.4,71.12,73.84,2,147.68,NA,NA,NA,NA,NA,1.38070306656694,145.24
"SP500",2011-12-22,1243.72,1255.22,1243.72,1254,1,1254,NA,NA,NA,NA,NA,1.15035317860747,1265.33
"AAPL",2011-12-23,399.69,403.59,399.495,403.33,4,1613.32,NA,NA,NA,NA,NA,1.88463155927293,1626.12
"AMZN",2011-12-23,179.22,179.68,175.6,177.28,12,2127.36,NA,NA,NA,NA,NA,1.32397311426438,2115.24
"GOOGL",2011-12-23,632,634.68,630.56,633.14,1,633.14,NA,NA,NA,NA,NA,1.01019545273235,640.25
"NFLX",2011-12-23,74.13,74.58,72.2982,72.62,2,145.24,NA,NA,NA,NA,NA,1.35789080029918,141.192
"SP500",2011-12-23,1254,1265.42,1254,1265.33,1,1265.33,NA,NA,NA,NA,NA,1.16074672048436,1265.43
"AAPL",2011-12-27,403.1,409.09,403.02,406.53,4,1626.12,NA,NA,NA,NA,NA,1.89958413158264,1610.56
"AMZN",2011-12-27,177.73,178.5947,176.16,176.27,12,2115.24,NA,NA,NA,NA,NA,1.31643017176998,2086.68
"GOOGL",2011-12-27,632.05,644.49,632,640.25,1,640.25,NA,NA,NA,NA,NA,1.02153968887116,639.7
"NFLX",2011-12-27,72.3,72.49,70.2,70.596,2,141.192,NA,NA,NA,NA,NA,1.32004487658938,138.4
"SP500",2011-12-27,1265.02,1269.37,1262.3,1265.43,1,1265.43,NA,NA,NA,NA,NA,1.1608384551876,1249.64
"AAPL",2011-12-28,406.89,408.25,401.34,402.64,4,1610.56,NA,NA,NA,NA,NA,1.88140741086865,1620.48
"AMZN",2011-12-28,176.39,176.65,172.28,173.89,12,2086.68,NA,NA,NA,NA,NA,1.29865571321882,2086.32
"GOOGL",2011-12-28,642.75,645,638.1,639.7,1,639.7,NA,NA,NA,NA,NA,1.02066214599122,642.4
"NFLX",2011-12-28,70.52,71,68.567,69.2,2,138.4,NA,NA,NA,NA,NA,1.29394166043381,138.6
"SP500",2011-12-28,1265.38,1265.85,1248.64,1249.64,1,1249.64,NA,NA,NA,NA,NA,1.14635354554628,1263.02
"AAPL",2011-12-29,403.4,405.65,400.51,405.12,4,1620.48,NA,NA,NA,NA,NA,1.89299565440867,1620
"AMZN",2011-12-29,169.62,174.55,166.97,173.86,12,2086.32,NA,NA,NA,NA,NA,1.29843166542196,2077.2
"GOOGL",2011-12-29,641.49,643,635.2,642.4,1,642.4,NA,NA,NA,NA,NA,1.02497008376546,645.9
"NFLX",2011-12-29,68.98,69.89,67.61,69.3,2,138.6,NA,NA,NA,NA,NA,1.29581151832461,138.58
"SP500",2011-12-29,1249.75,1263.54,1249.75,1263.02,1,1263.02,NA,NA,NA,NA,NA,1.15862764883956,1257.6
"AAPL",2011-12-30,403.51,406.28,403.49,405,4,1620,NA,NA,NA,NA,NA,1.89243493294706,1644.92
"AMZN",2011-12-30,173.36,175.17,172.49,173.1,12,2077.2,NA,NA,NA,NA,NA,1.29275578790142,2148.36
"GOOGL",2011-12-30,642.02,646.76,642.02,645.9,1,645.9,NA,NA,NA,NA,NA,1.03055444754687,665.41
"NFLX",2011-12-30,69.11,70.5928,68.83,69.29,2,138.58,NA,NA,NA,NA,NA,1.29562453253553,144.48
"SP500",2011-12-30,1262.82,1264.12,1257.46,1257.6,1,1257.6,NA,NA,NA,NA,NA,1.15365562792404,1277.06
"AAPL",2012-01-03,409.4,412.5,409,411.23,4,1644.92,NA,NA,NA,NA,NA,1.92154572216252,1653.76
"AMZN",2012-01-03,175.89,179.475,175.55,179.03,12,2148.36,NA,NA,NA,NA,NA,1.3370425690814,2130.12
"GOOGL",2012-01-03,652.94,668.15,652.37,665.41,1,665.41,NA,NA,NA,NA,NA,1.06168328679697,668.28
"NFLX",2012-01-03,70.28,72.72,70.13,72.24,2,144.48,NA,NA,NA,NA,NA,1.35078534031414,160.9
"SP500",2012-01-03,1258.86,1284.62,1258.86,1277.06,1,1277.06,NA,NA,NA,NA,NA,1.1715072011742,1277.3
"AAPL",2012-01-04,410,414.68,409.28,413.44,4,1653.76,NA,NA,NA,NA,NA,1.93187234241391,1672.12
"AMZN",2012-01-04,179.21,180.5,176.065,177.51,12,2130.12,NA,NA,NA,NA,NA,1.32569081404033,2131.32
"GOOGL",2012-01-04,665.03,670.25,660.62,668.28,1,668.28,NA,NA,NA,NA,NA,1.06626246509773,659.01
"NFLX",2012-01-04,72.35,80.97,71.81,80.45,2,160.9,NA,NA,NA,NA,NA,1.50430067314884,158.6
"SP500",2012-01-04,1277.03,1278.73,1268.1,1277.3,1,1277.3,NA,NA,NA,NA,NA,1.17172736446198,1281.06
"AAPL",2012-01-05,414.95,418.55,412.67,418.03,4,1672.12,NA,NA,NA,NA,NA,1.95331993832064,1689.6
"AMZN",2012-01-05,175.94,178.25,174.05,177.61,12,2131.32,NA,NA,NA,NA,NA,1.32643764002987,2191.32
"GOOGL",2012-01-05,662.13,663.97,656.23,659.01,1,659.01,NA,NA,NA,NA,NA,1.05147187873953,650.02
"NFLX",2012-01-05,79.42,81.86,77.28,79.3,2,158.6,NA,NA,NA,NA,NA,1.48279730740464,172.58
"SP500",2012-01-05,1277.3,1283.05,1265.26,1281.06,1,1281.06,NA,NA,NA,NA,NA,1.17517658930373,1277.81
"AAPL",2012-01-06,419.77,422.75,419.22,422.4,4,1689.6,NA,NA,NA,NA,NA,1.97373954488108,1686.92
"AMZN",2012-01-06,178.07,184.65,177.5,182.61,12,2191.32,NA,NA,NA,NA,NA,1.36377893950709,2142.72
"GOOGL",2012-01-06,659.15,660,649.79,650.02,1,650.02,NA,NA,NA,NA,NA,1.03712804148385,622.46
"NFLX",2012-01-06,79.12,87.3,78.7,86.29,2,172.58,NA,NA,NA,NA,NA,1.61350037397158,196.36
"SP500",2012-01-06,1280.93,1281.84,1273.34,1277.81,1,1277.81,NA,NA,NA,NA,NA,1.17219521144849,1280.7
"AAPL",2012-01-09,425.5001,427.75,421.35,421.73,4,1686.92,NA,NA,NA,NA,NA,1.97060885005374,1692.96
"AMZN",2012-01-09,182.76,184.37,177,178.56,12,2142.72,NA,NA,NA,NA,NA,1.33353248693055,2152.08
"GOOGL",2012-01-09,646.5,647,621.23,622.46,1,622.46,NA,NA,NA,NA,NA,0.993155165536498,623.14
"NFLX",2012-01-09,89.61,99.65,87.14,98.18,2,196.36,NA,NA,NA,NA,NA,1.83582647718773,191.66
"SP500",2012-01-09,1277.83,1281.99,1274.55,1280.7,1,1280.7,NA,NA,NA,NA,NA,1.17484634437208,1292.08
"AAPL",2012-01-10,425.9101,426,421.5,423.24,4,1692.96,NA,NA,NA,NA,NA,1.97766459511238,1690.2
"AMZN",2012-01-10,181.1,182.4,177.1,179.34,12,2152.08,NA,NA,NA,NA,NA,1.33935772964899,2146.8
"GOOGL",2012-01-10,629.75,633.8,616.91,623.14,1,623.14,NA,NA,NA,NA,NA,0.994240127642601,625.96
"NFLX",2012-01-10,99.8,99.84,92.5,95.83,2,191.66,NA,NA,NA,NA,NA,1.79188481675393,184.3
"SP500",2012-01-10,1280.77,1296.46,1280.77,1292.08,1,1292.08,NA,NA,NA,NA,NA,1.18528575360059,1292.48
"AAPL",2012-01-11,422.68,422.85,419.31,422.55,4,1690.2,NA,NA,NA,NA,NA,1.9744404467081,1685.56
"AMZN",2012-01-11,179.64,180.77,178.19,178.9,12,2146.8,NA,NA,NA,NA,NA,1.336071695295,2111.16
"GOOGL",2012-01-11,623.5,629.39,621.124,625.96,1,625.96,NA,NA,NA,NA,NA,0.99873952931791,629.64
"NFLX",2012-01-11,94.99,95.6,91.45,92.15,2,184.3,NA,NA,NA,NA,NA,1.72307404637248,184.3
"SP500",2012-01-11,1292.02,1293.8,1285.41,1292.48,1,1292.48,NA,NA,NA,NA,NA,1.18565269241354,1295.5
"AAPL",2012-01-12,422.28,422.9,418.75,421.39,4,1685.56,NA,NA,NA,NA,NA,1.96902013924583,1679.24
"AMZN",2012-01-12,179.42,179.49,175.75,175.93,12,2111.16,NA,NA,NA,NA,NA,1.31389096340553,2141.04
"GOOGL",2012-01-12,631.22,632.89,626.5,629.64,1,629.64,NA,NA,NA,NA,NA,1.00461108895094,624.99
"NFLX",2012-01-12,92.48,93.37,89.2,92.15,2,184.3,NA,NA,NA,NA,NA,1.72307404637248,188.76
"SP500",2012-01-12,1292.48,1296.82,1285.77,1295.5,1,1295.5,NA,NA,NA,NA,NA,1.18842308045133,1289.09
"AAPL",2012-01-13,419.7,420.45,418.66,419.81,4,1679.24,NA,NA,NA,NA,NA,1.96163730666791,1698.8
"AMZN",2012-01-13,175.81,178.8,173.5,178.42,12,2141.04,NA,NA,NA,NA,NA,1.33248693054518,2179.92
"GOOGL",2012-01-13,626.26,626.95,621.06,624.99,1,624.99,NA,NA,NA,NA,NA,0.997191862784204,628.58
"NFLX",2012-01-13,91.47,96.55,90.2,94.38,2,188.76,NA,NA,NA,NA,NA,1.76477187733732,189.44
"SP500",2012-01-13,1294.82,1294.82,1277.58,1289.09,1,1289.09,NA,NA,NA,NA,NA,1.18254288597376,1293.67
"AAPL",2012-01-17,424.2,425.99,422.96,424.7,4,1698.8,NA,NA,NA,NA,NA,1.98448670622868,1716.44
"AMZN",2012-01-17,180.15,183.3,178.51,181.66,12,2179.92,NA,NA,NA,NA,NA,1.35668409260642,2273.28
"GOOGL",2012-01-17,631.98,631.98,625.68,628.58,1,628.58,NA,NA,NA,NA,NA,1.00291982449142,632.91
"NFLX",2012-01-17,96,97.85,94.33,94.72,2,189.44,NA,NA,NA,NA,NA,1.77112939416604,197.08
"SP500",2012-01-17,1290.22,1303,1290.22,1293.67,1,1293.67,NA,NA,NA,NA,NA,1.18674433538208,1308.04
"AAPL",2012-01-18,426.96,429.47,426.3,429.11,4,1716.44,NA,NA,NA,NA,NA,2.00509321994299,1711
"AMZN",2012-01-18,181.94,190.25,181.12,189.44,12,2273.28,NA,NA,NA,NA,NA,1.41478715459298,2333.4
"GOOGL",2012-01-18,626.63,634,622.12,632.91,1,632.91,NA,NA,NA,NA,NA,1.00982848025529,639.57
"NFLX",2012-01-18,93.18,98.92,92.25,98.54,2,197.08,NA,NA,NA,NA,NA,1.84255796559461,206.92
"SP500",2012-01-18,1293.65,1308.11,1290.99,1308.04,1,1308.04,NA,NA,NA,NA,NA,1.19992661223741,1314.5
"AAPL",2012-01-19,430.15,431.369,426.51,427.75,4,1711,NA,NA,NA,NA,NA,1.99873837671137,1681.2
"AMZN",2012-01-19,190.88,195.94,190.36,194.45,12,2333.4,NA,NA,NA,NA,NA,1.45220313666916,2291.16
"GOOGL",2012-01-19,640.99,640.99,631.46,639.57,1,639.57,NA,NA,NA,NA,NA,1.02045472676506,585.99
"NFLX",2012-01-19,99.66,104.6,99.66,103.46,2,206.92,NA,NA,NA,NA,NA,1.93455497382199,200.48
"SP500",2012-01-19,1308.07,1315.49,1308.07,1314.5,1,1314.5,NA,NA,NA,NA,NA,1.2058526740666,1315.38
"AAPL",2012-01-20,427.49,427.5,419.75,420.3,4,1681.2,NA,NA,NA,NA,NA,1.96392691930284,1709.636
"AMZN",2012-01-20,190.71,192.9,189.04,190.93,12,2291.16,NA,NA,NA,NA,NA,1.42591486183719,2233.08
"GOOGL",2012-01-20,590.53,591,581.7,585.99,1,585.99,NA,NA,NA,NA,NA,0.934966094934184,585.52
"NFLX",2012-01-20,102.6,104.77,99.69,100.24,2,200.48,NA,NA,NA,NA,NA,1.87434554973822,187.92
"SP500",2012-01-20,1314.49,1315.38,1309.17,1315.38,1,1315.38,NA,NA,NA,NA,NA,1.2066599394551,1316
"AAPL",2012-01-23,422.67,428.45,422.3,427.409,4,1709.636,NA,NA,NA,NA,NA,1.99714499322462,1681.64
"AMZN",2012-01-23,190.79,191.73,185.23,186.09,12,2233.08,NA,NA,NA,NA,NA,1.38976848394324,2244
"GOOGL",2012-01-23,586,588.66,583.16,585.52,1,585.52,NA,NA,NA,NA,NA,0.934216194654966,580.93
"NFLX",2012-01-23,98.71,99.62,93.6,93.96,2,187.92,NA,NA,NA,NA,NA,1.75691847419596,185.34
"SP500",2012-01-23,1315.29,1322.28,1309.89,1316,1,1316,NA,NA,NA,NA,NA,1.20722869461517,1314.65
"AAPL",2012-01-24,425.1001,425.1001,419.55,420.41,4,1681.64,"12/2011",NA,NA,"post",NA,1.96444091397598,1786.64
"AMZN",2012-01-24,185,188.41,183.82,187,12,2244,NA,NA,NA,NA,NA,1.3965646004481,2253.6
"GOOGL",2012-01-24,586.32,587.68,578,580.93,1,580.93,NA,NA,NA,NA,NA,0.926892700438771,569.49
"NFLX",2012-01-24,92.1,94.69,91.4801,92.67,2,185.34,NA,NA,NA,NA,NA,1.73279730740464,190.08
"SP500",2012-01-24,1315.96,1315.96,1306.06,1314.65,1,1314.65,NA,NA,NA,NA,NA,1.20599027612146,1326.05
"AAPL",2012-01-25,454.44,454.45,443.73,446.66,4,1786.64,NA,NA,NA,NA,NA,2.08709873370403,1778.52
"AMZN",2012-01-25,186.99,188.17,184.61,187.8,12,2253.6,NA,NA,NA,NA,NA,1.40253920836445,2319.792
"GOOGL",2012-01-25,577.51,578.71,566.38,569.49,1,569.49,NA,NA,NA,NA,NA,0.908639808536099,568.1
"NFLX",2012-01-25,92.7,95.5,91.6522,95.04,2,190.08,"12/2011",NA,NA,"post",NA,1.7771129394166,232.02
"SP500",2012-01-25,1314.4,1328.3,1307.65,1326.05,1,1326.05,NA,NA,NA,NA,NA,1.21644803229062,1318.43
"AAPL",2012-01-26,448.36,448.79,443.14,444.63,4,1778.52,NA,NA,NA,NA,NA,2.07761319564506,1789.12
"AMZN",2012-01-26,189.3,194.85,188.73,193.316,12,2319.792,NA,NA,NA,NA,NA,1.44373412994772,2344.44
"GOOGL",2012-01-26,571.98,574.48,564.55,568.1,1,568.1,NA,NA,NA,NA,NA,0.906422018348624,579.98
"NFLX",2012-01-26,113.9,119.37,112.06,116.01,2,232.02,NA,NA,NA,NA,NA,2.16922213911743,247.58
"SP500",2012-01-26,1326.28,1333.47,1313.6,1318.43,1,1318.43,NA,NA,NA,NA,NA,1.20945784790386,1316.33
"AAPL",2012-01-27,444.34,448.48,443.77,447.28,4,1789.12,NA,NA,NA,NA,NA,2.08999579458904,1812.04
"AMZN",2012-01-27,193.09,196.5,192.33,195.37,12,2344.44,NA,NA,NA,NA,NA,1.45907393577296,2305.8
"GOOGL",2012-01-27,570.78,580.32,569.33,579.98,1,579.98,NA,NA,NA,NA,NA,0.925376944555245,577.69
"NFLX",2012-01-27,115.8,123.99,114.28,123.79,2,247.58,NA,NA,NA,NA,NA,2.31469708302169,250.86
"SP500",2012-01-27,1318.25,1320.06,1311.72,1316.33,1,1316.33,NA,NA,NA,NA,NA,1.20753141913586,1313.01
"AAPL",2012-01-30,445.71,453.9,445.39,453.01,4,1812.04,NA,NA,NA,NA,NA,2.1167702443811,1825.92
"AMZN",2012-01-30,193.68,195,190.13,192.15,12,2305.8,NA,NA,NA,NA,NA,1.43502613890963,2333.28
"GOOGL",2012-01-30,578.05,580,573.4,577.69,1,577.69,NA,NA,NA,NA,NA,0.921723175109693,580.11
"NFLX",2012-01-30,124.76,129.48,123.22,125.43,2,250.86,NA,NA,NA,NA,NA,2.34536275243082,240.4
"SP500",2012-01-30,1316.16,1316.16,1300.49,1313.01,1,1313.01,NA,NA,NA,NA,NA,1.20448582698835,1312.41
"AAPL",2012-01-31,455.59,458.24,453.07,456.48,4,1825.92,NA,NA,NA,NA,NA,2.13298443997944,1824.76
"AMZN",2012-01-31,194,195.63,189.7,194.44,12,2333.28,"12/2011",NA,NA,"post",NA,1.4521284540702,2153.52
"GOOGL",2012-01-31,583,584,575.15,580.11,1,580.11,NA,NA,NA,NA,NA,0.925584363781412,580.83
"NFLX",2012-01-31,124.99,125.49,117.75,120.2,2,240.4,NA,NA,NA,NA,NA,2.24756918474196,245.94
"SP500",2012-01-31,1313.53,1321.41,1306.69,1312.41,1,1312.41,NA,NA,NA,NA,NA,1.20393541876892,1324.09
"AAPL",2012-02-01,458.41,458.99,455.55,456.19,4,1824.76,NA,NA,NA,NA,NA,2.13162936311387,1820.48
"AMZN",2012-02-01,173.81,179.95,172,179.46,12,2153.52,NA,NA,NA,NA,NA,1.34025392083645,2180.64
"GOOGL",2012-02-01,584.94,585.5,579.14,580.83,1,580.83,NA,NA,NA,NA,NA,0.926733147187874,585.11
"NFLX",2012-02-01,121.41,123.75,118.25,122.97,2,245.94,NA,NA,NA,NA,NA,2.29936424831713,248
"SP500",2012-02-01,1312.45,1330.52,1312.45,1324.09,1,1324.09,NA,NA,NA,NA,NA,1.21465003210715,1325.54
"AAPL",2012-02-02,455.9,457.17,453.98,455.12,4,1820.48,NA,NA,NA,NA,NA,2.12662959674782,1838.72
"AMZN",2012-02-02,179.65,181.9362,176.8,181.72,12,2180.64,NA,NA,NA,NA,NA,1.35713218820015,2252.16
"GOOGL",2012-02-02,584.87,586.41,582.08,585.11,1,585.11,NA,NA,NA,NA,NA,0.933562026326286,596.33
"NFLX",2012-02-02,123.5,125.75,122.25,124,2,248,NA,NA,NA,NA,NA,2.31862378459237,252.86
"SP500",2012-02-02,1324.24,1329.19,1321.57,1325.54,1,1325.54,NA,NA,NA,NA,NA,1.2159801853041,1344.9
"AAPL",2012-02-03,457.3,460,455.56,459.68,4,1838.72,NA,NA,NA,NA,NA,2.14793701228915,1855.88
"AMZN",2012-02-03,182.83,187.9,181.89,187.68,12,2252.16,NA,NA,NA,NA,NA,1.401643017177,2197.68
"GOOGL",2012-02-03,590.66,597.07,588.05,596.33,1,596.33,NA,NA,NA,NA,NA,0.951463901076985,609.09
"NFLX",2012-02-03,125,127.49,123.34,126.43,2,252.86,NA,NA,NA,NA,NA,2.36406133133882,258.5
"SP500",2012-02-03,1326.21,1345.34,1326.21,1344.9,1,1344.9,NA,NA,NA,NA,NA,1.23374002385102,1344.33
"AAPL",2012-02-06,458.38,464.98,458.201,463.97,4,1855.88,NA,NA,NA,NA,NA,2.16798280454184,1875.32
"AMZN",2012-02-06,186.28,186.56,182.9201,183.14,12,2197.68,NA,NA,NA,NA,NA,1.36773711725168,2210.28
"GOOGL",2012-02-06,595.01,610.83,594.01,609.09,1,609.09,NA,NA,NA,NA,NA,0.971822895891504,606.77
"NFLX",2012-02-06,123.22,130.599,121.85,129.25,2,258.5,NA,NA,NA,NA,NA,2.41679132385939,255.76
"SP500",2012-02-06,1344.32,1344.36,1337.52,1344.33,1,1344.33,NA,NA,NA,NA,NA,1.23321713604256,1347.05
"AAPL",2012-02-07,465.25,469.75,464.581,468.83,4,1875.32,NA,NA,NA,NA,NA,2.19069202373721,1906.72
"AMZN",2012-02-07,182.65,184.94,182.06,184.19,12,2210.28,NA,NA,NA,NA,NA,1.3755787901419,2225.76
"GOOGL",2012-02-07,607.15,609.39,603.7622,606.77,1,606.77,NA,NA,NA,NA,NA,0.968121260470682,609.85
"NFLX",2012-02-07,128.73,133.43,126.81,127.88,2,255.76,NA,NA,NA,NA,NA,2.39117427075542,248
"SP500",2012-02-07,1344.33,1349.24,1335.92,1347.05,1,1347.05,NA,NA,NA,NA,NA,1.23571231997065,1349.96
"AAPL",2012-02-08,470.5,476.79,469.7,476.68,4,1906.72,NA,NA,NA,NA,NA,2.22737255268445,1972.68
"AMZN",2012-02-08,184.95,186.49,182.91,185.48,12,2225.76,NA,NA,NA,NA,NA,1.38521284540702,2219.76
"GOOGL",2012-02-08,608.64,611.35,604.7417,609.85,1,609.85,NA,NA,NA,NA,NA,0.973035500598325,611.46
"NFLX",2012-02-08,125.87,127.39,123.43,124,2,248,NA,NA,NA,NA,NA,2.31862378459237,249.68
"SP500",2012-02-08,1347.04,1351,1341.95,1349.96,1,1349.96,NA,NA,NA,NA,NA,1.23838179983488,1351.95
"AAPL",2012-02-09,480.76,496.75,480.56,493.17,4,1972.68,NA,NA,NA,NA,NA,2.3044250268679,1973.68
"AMZN",2012-02-09,184.5,185.69,181.76,184.98,12,2219.76,NA,NA,NA,NA,NA,1.3814787154593,2226.48
"GOOGL",2012-02-09,612.02,614.5,609,611.46,1,611.46,NA,NA,NA,NA,NA,0.975604307937774,605.91
"NFLX",2012-02-09,124.41,126.98,122.15,124.84,2,249.68,NA,NA,NA,NA,NA,2.33433059087509,247.86
"SP500",2012-02-09,1349.97,1354.32,1344.63,1351.95,1,1351.95,NA,NA,NA,NA,NA,1.24020732042932,1342.64
"AAPL",2012-02-10,490.96,497.62,488.55,493.42,4,1973.68,NA,NA,NA,NA,NA,2.3055931965796,2010.4
"AMZN",2012-02-10,183.42,187.63,182.52,185.54,12,2226.48,NA,NA,NA,NA,NA,1.38566094100075,2299.08
"GOOGL",2012-02-10,607.88,608.13,604,605.91,1,605.91,NA,NA,NA,NA,NA,0.966749102512964,612.2
"NFLX",2012-02-10,124.05,126.25,122.8723,123.93,2,247.86,NA,NA,NA,NA,NA,2.31731488406881,236.6
"SP500",2012-02-10,1351.21,1351.21,1337.35,1342.64,1,1342.64,NA,NA,NA,NA,NA,1.23166681955784,1351.77
"AAPL",2012-02-13,499.53,503.83,497.09,502.6,4,2010.4,NA,NA,NA,NA,NA,2.34848838839307,2037.84
"AMZN",2012-02-13,187.17,192.4993,185.68,191.59,12,2299.08,NA,NA,NA,NA,NA,1.43084391336819,2295.6
"GOOGL",2012-02-13,610.5,613.8385,610.02,612.2,1,612.2,NA,NA,NA,NA,NA,0.976785001994416,609.76
"NFLX",2012-02-13,124.97,124.98,118.13,118.3,2,236.6,NA,NA,NA,NA,NA,2.21204188481675,246.14
"SP500",2012-02-13,1343.06,1353.35,1343.06,1351.77,1,1351.77,NA,NA,NA,NA,NA,1.24004219796349,1350.5
"AAPL",2012-02-14,504.66,509.56,502,509.46,4,2037.84,NA,NA,NA,NA,NA,2.380542965282,1990.68
"AMZN",2012-02-14,191.08,193.57,186.1,191.3,12,2295.6,NA,NA,NA,NA,NA,1.42867811799851,2213.64
"GOOGL",2012-02-14,611.54,612,604.76,609.76,1,609.76,NA,NA,NA,NA,NA,0.972891902672517,605.56
"NFLX",2012-02-14,118.99,124.25,118.55,123.07,2,246.14,NA,NA,NA,NA,NA,2.30123410620793,244.12
"SP500",2012-02-14,1351.3,1351.3,1340.83,1350.5,1,1350.5,NA,NA,NA,NA,NA,1.23887716723236,1343.23
"AAPL",2012-02-15,514.26,526.29,496.89,497.67,4,1990.68,NA,NA,NA,NA,NA,2.32545208167843,2008.84
"AMZN",2012-02-15,191.29,191.54,183.26,184.47,12,2213.64,NA,NA,NA,NA,NA,1.37766990291262,2159.16
"GOOGL",2012-02-15,612.93,612.93,602.56,605.56,1,605.56,NA,NA,NA,NA,NA,0.966190666134822,606.52
"NFLX",2012-02-15,123.63,125.32,121.09,122.06,2,244.12,NA,NA,NA,NA,NA,2.28234854151085,243.82
"SP500",2012-02-15,1350.52,1355.87,1340.8,1343.23,1,1343.23,NA,NA,NA,NA,NA,1.23220805430694,1358.04
"AAPL",2012-02-16,491.5,504.89,486.63,502.21,4,2008.84,NA,NA,NA,NA,NA,2.34666604364282,2008.48
"AMZN",2012-02-16,177.79,181.68,175.14,179.93,12,2159.16,NA,NA,NA,NA,NA,1.3437640029873,2190
"GOOGL",2012-02-16,602.82,608.81,597.73,606.52,1,606.52,NA,NA,NA,NA,NA,0.967722377343438,604.64
"NFLX",2012-02-16,122.21,124.13,120,121.91,2,243.82,NA,NA,NA,NA,NA,2.27954375467464,243.7
"SP500",2012-02-16,1342.61,1359.02,1341.22,1358.04,1,1358.04,NA,NA,NA,NA,NA,1.24579396385653,1361.23
"AAPL",2012-02-17,503.11,507.77,500.3,502.12,4,2008.48,NA,NA,NA,NA,NA,2.34624550254661,2059.4
"AMZN",2012-02-17,180.09,183.41,179.36,182.5,12,2190,NA,NA,NA,NA,NA,1.3629574309186,2187.12
"GOOGL",2012-02-17,604.97,607.63,602.4,604.64,1,604.64,NA,NA,NA,NA,NA,0.964722776226566,614
"NFLX",2012-02-17,122.13,122.87,120.05,121.85,2,243.7,NA,NA,NA,NA,NA,2.27842183994016,234.8
"SP500",2012-02-17,1358.06,1363.4,1357.24,1361.23,1,1361.23,NA,NA,NA,NA,NA,1.24872030088983,1362.21
"AAPL",2012-02-21,506.88,514.85,504.12,514.85,4,2059.4,NA,NA,NA,NA,NA,2.40572870426616,2052.16
"AMZN",2012-02-21,182.65,184.75,180.5768,182.26,12,2187.12,NA,NA,NA,NA,NA,1.36116504854369,2166.96
"GOOGL",2012-02-21,603.87,617.88,602.88,614,1,614,NA,NA,NA,NA,NA,0.97965696051057,607.94
"NFLX",2012-02-21,123.8491,126.15,116.68,117.4,2,234.8,NA,NA,NA,NA,NA,2.19521316379955,224.8
"SP500",2012-02-21,1361.22,1367.76,1358.11,1362.21,1,1362.21,NA,NA,NA,NA,NA,1.24961930098156,1357.66
"AAPL",2012-02-22,513.08,515.49,509.07,513.04,4,2052.16,NA,NA,NA,NA,NA,2.39727115555348,2065.56
"AMZN",2012-02-22,181.95,182.99,180.29,180.58,12,2166.96,NA,NA,NA,NA,NA,1.34861837191934,2146.68
"GOOGL",2012-02-22,611.96,616.78,606.71,607.94,1,607.94,NA,NA,NA,NA,NA,0.969988033506183,606.11
"NFLX",2012-02-22,114.91,115,108.54,112.4,2,224.8,NA,NA,NA,NA,NA,2.10172026925954,225.98
"SP500",2012-02-22,1362.11,1362.7,1355.53,1357.66,1,1357.66,NA,NA,NA,NA,NA,1.24544537198422,1363.46
"AAPL",2012-02-23,514.54,517.8296,509.5,516.39,4,2065.56,NA,NA,NA,NA,NA,2.4129246296902,2089.64
"AMZN",2012-02-23,178.78,180.75,176.96,178.89,12,2146.68,NA,NA,NA,NA,NA,1.33599701269604,2149.56
"GOOGL",2012-02-23,605.6512,607.94,600.35,606.11,1,606.11,NA,NA,NA,NA,NA,0.967068209014759,609.9
"NFLX",2012-02-23,111.41,114.15,111.16,112.99,2,225.98,NA,NA,NA,NA,NA,2.11275243081526,223.34
"SP500",2012-02-23,1357.53,1364.24,1352.28,1363.46,1,1363.46,NA,NA,NA,NA,NA,1.25076598477204,1365.74
"AAPL",2012-02-24,519.67,522.9,518.64,522.41,4,2089.64,NA,NA,NA,NA,NA,2.44105415634783,2103.04
"AMZN",2012-02-24,179.7,180.74,178.37,179.13,12,2149.56,NA,NA,NA,NA,NA,1.33778939507095,2142.36
"GOOGL",2012-02-24,607.35,611.65,605.51,609.9,1,609.9,NA,NA,NA,NA,NA,0.973115277223773,609.31
"NFLX",2012-02-24,112.88,113.95,111.3,111.67,2,223.34,NA,NA,NA,NA,NA,2.08807030665669,218.82
"SP500",2012-02-24,1363.46,1368.92,1363.46,1365.74,1,1365.74,NA,NA,NA,NA,NA,1.25285753600587,1367.59
"AAPL",2012-02-27,521.31,528.5,516.28,525.76,4,2103.04,NA,NA,NA,NA,NA,2.45670763048456,2141.64
"AMZN",2012-02-27,177.54,179.19,176.5,178.53,12,2142.36,NA,NA,NA,NA,NA,1.33330843913368,2205.6
"GOOGL",2012-02-27,606.59,612.36,605.06,609.31,1,609.31,NA,NA,NA,NA,NA,0.972173913043478,618.39
