"symbol","date","open","high","low","close","split_coefficient","price","qtr","eps_est","eps","release_time","Beat_Miss"
"AAPL",2019-02-27,173.21,175,172.73,174.87,28,4896.36,NA,NA,NA,NA,NA
"AMZN",2019-02-27,1628.18,1641.81,1615.1,1641.09,12,19693.08,NA,NA,NA,NA,NA
"FB",2019-02-27,162.9,163.93,160.41,162.81,1,162.81,NA,NA,NA,NA,NA
"GOOGL",2019-02-27,1114.01,1125.73,1108.56,1122.89,1,1122.89,NA,NA,NA,NA,NA
"NFLX",2019-02-27,363.5,368.03,359.8,362.87,14,5080.18,NA,NA,NA,NA,NA
"SP500",2019-02-27,2787.5,2795.76,2775.13,2792.38,1,2792.38,NA,NA,NA,NA,NA
"AAPL",2019-02-28,174.32,174.91,172.92,173.15,28,4848.2,NA,NA,NA,NA,NA
"AMZN",2019-02-28,1635.25,1651.77,1633.83,1639.83,12,19677.96,NA,NA,NA,NA,NA
"FB",2019-02-28,162.37,163.5,160.86,161.45,1,161.45,NA,NA,NA,NA,NA
"GOOGL",2019-02-28,1119,1133.99,1118.41,1126.55,1,1126.55,NA,NA,NA,NA,NA
"NFLX",2019-02-28,362.47,366.39,357.709,358.1,14,5013.4,NA,NA,NA,NA,NA
"SP500",2019-02-28,2788.11,2793.73,2782.51,2784.49,1,2784.49,NA,NA,NA,NA,NA
"AAPL",2019-03-01,174.28,175.15,172.89,174.97,28,4899.16,NA,NA,NA,NA,NA
"AMZN",2019-03-01,1655.13,1674.26,1651,1671.73,12,20060.76,NA,NA,NA,NA,NA
"FB",2019-03-01,162.6,163.132,161.69,162.28,1,162.28,NA,NA,NA,NA,NA
"GOOGL",2019-03-01,1131,1150,1131,1148.52,1,1148.52,NA,NA,NA,NA,NA
"NFLX",2019-03-01,362.26,362.87,354.6915,357.32,14,5002.48,NA,NA,NA,NA,NA
"SP500",2019-03-01,2798.22,2808.02,2787.38,2803.69,1,2803.69,NA,NA,NA,NA,NA
"AAPL",2019-03-04,175.69,177.75,173.97,175.85,28,4923.8,NA,NA,NA,NA,NA
"AMZN",2019-03-04,1685,1709.43,1674.36,1696.17,12,20354.04,NA,NA,NA,NA,NA
"FB",2019-03-04,163.9,167.5,163.83,167.37,1,167.37,NA,NA,NA,NA,NA
"GOOGL",2019-03-04,1154.56,1165.52,1138.25,1153.42,1,1153.42,NA,NA,NA,NA,NA
"NFLX",2019-03-04,359.72,362.25,348.0436,351.04,14,4914.56,NA,NA,NA,NA,NA
"SP500",2019-03-04,2814.37,2816.88,2767.66,2792.81,1,2792.81,NA,NA,NA,NA,NA
"AAPL",2019-03-05,175.94,176,174.54,175.53,28,4914.84,NA,NA,NA,NA,NA
"AMZN",2019-03-05,1702.95,1707.8,1689.01,1692.43,12,20309.16,NA,NA,NA,NA,NA
"FB",2019-03-05,167.37,171.88,166.55,171.26,1,171.26,NA,NA,NA,NA,NA
"GOOGL",2019-03-05,1156,1176.49,1153.02,1169.19,1,1169.19,NA,NA,NA,NA,NA
"NFLX",2019-03-05,351.46,356.17,348.25,354.3,14,4960.2,NA,NA,NA,NA,NA
"SP500",2019-03-05,2794.41,2796.44,2782.97,2789.65,1,2789.65,NA,NA,NA,NA,NA
"AAPL",2019-03-06,174.67,175.49,173.94,174.52,28,4886.56,NA,NA,NA,NA,NA
"AMZN",2019-03-06,1695.97,1697.75,1668.28,1668.95,12,20027.4,NA,NA,NA,NA,NA
"FB",2019-03-06,172.9,173.57,171.27,172.51,1,172.51,NA,NA,NA,NA,NA
"GOOGL",2019-03-06,1171.76,1174.74,1163.05,1164.94,1,1164.94,NA,NA,NA,NA,NA
"NFLX",2019-03-06,353.6,359.88,351.7,359.61,14,5034.54,NA,NA,NA,NA,NA
"SP500",2019-03-06,2790.27,2790.27,2768.69,2771.45,1,2771.45,NA,NA,NA,NA,NA
"AAPL",2019-03-07,173.87,174.44,172.02,172.5,28,4830,NA,NA,NA,NA,NA
"AMZN",2019-03-07,1667.37,1669.75,1620.51,1625.95,12,19511.4,NA,NA,NA,NA,NA
"FB",2019-03-07,171.5,171.74,167.61,169.13,1,169.13,NA,NA,NA,NA,NA
"GOOGL",2019-03-07,1160.5,1163.58,1141.71,1150.85,1,1150.85,NA,NA,NA,NA,NA
"NFLX",2019-03-07,360.16,362.86,350.5,352.6,14,4936.4,NA,NA,NA,NA,NA
"SP500",2019-03-07,2766.53,2767.25,2739.09,2748.93,1,2748.93,NA,NA,NA,NA,NA
"AAPL",2019-03-08,170.32,173.07,169.5,172.91,28,4841.48,NA,NA,NA,NA,NA
"AMZN",2019-03-08,1604.01,1622.72,1586.57,1620.8,12,19449.6,NA,NA,NA,NA,NA
"FB",2019-03-08,166.2,169.62,165.97,169.6,1,169.6,NA,NA,NA,NA,NA
"GOOGL",2019-03-08,1133.9,1153.45,1130.2,1149.97,1,1149.97,NA,NA,NA,NA,NA
"NFLX",2019-03-08,345.75,349.92,342.47,349.6,14,4894.4,NA,NA,NA,NA,NA
"SP500",2019-03-08,2730.79,2744.13,2722.27,2743.07,1,2743.07,NA,NA,NA,NA,NA
"AAPL",2019-03-11,175.49,179.12,175.35,178.9,28,5009.2,NA,NA,NA,NA,NA
"AMZN",2019-03-11,1626.12,1672.29,1626.01,1670.62,12,20047.44,NA,NA,NA,NA,NA
"FB",2019-03-11,171.6,174.3,171.58,172.07,1,172.07,NA,NA,NA,NA,NA
"GOOGL",2019-03-11,1152,1179.91,1151.57,1179.26,1,1179.26,NA,NA,NA,NA,NA
"NFLX",2019-03-11,352,358.98,350.03,358.86,14,5024.04,NA,NA,NA,NA,NA
"SP500",2019-03-11,2747.61,2784,2747.61,2783.3,1,2783.3,NA,NA,NA,NA,NA
"AAPL",2019-03-12,180,182.67,179.37,180.91,28,5065.48,NA,NA,NA,NA,NA
"AMZN",2019-03-12,1669,1684.27,1660.98,1673.1,12,20077.2,NA,NA,NA,NA,NA
"FB",2019-03-12,172.09,173.8,171.2178,171.92,1,171.92,NA,NA,NA,NA,NA
"GOOGL",2019-03-12,1182.3,1205.71,1182.3,1197.25,1,1197.25,NA,NA,NA,NA,NA
"NFLX",2019-03-12,359.37,360.13,353.8,356.27,14,4987.78,NA,NA,NA,NA,NA
"SP500",2019-03-12,2787.34,2798.32,2786.73,2791.52,1,2791.52,NA,NA,NA,NA,NA
"AAPL",2019-03-13,182.25,183.3,180.92,181.71,28,5087.88,NA,NA,NA,NA,NA
"AMZN",2019-03-13,1683,1700,1679.35,1690.81,12,20289.72,NA,NA,NA,NA,NA
"FB",2019-03-13,172.32,174.03,172.12,173.37,1,173.37,NA,NA,NA,NA,NA
"GOOGL",2019-03-13,1205.93,1207.12,1197.91,1199.06,1,1199.06,NA,NA,NA,NA,NA
"NFLX",2019-03-13,355.81,362.48,352.765,361.21,14,5056.94,NA,NA,NA,NA,NA
"SP500",2019-03-13,2799.78,2821.24,2799.78,2810.92,1,2810.92,NA,NA,NA,NA,NA
"AAPL",2019-03-14,183.9,184.1,182.56,183.73,28,5144.44,NA,NA,NA,NA,NA
"AMZN",2019-03-14,1691.2,1702,1684.34,1686.22,12,20234.64,NA,NA,NA,NA,NA
"FB",2019-03-14,169.76,171.15,168.16,170.17,1,170.17,NA,NA,NA,NA,NA
"GOOGL",2019-03-14,1199.02,1204.7,1191.23,1192.53,1,1192.53,NA,NA,NA,NA,NA
"NFLX",2019-03-14,360.5,363.84,358.1008,358.82,14,5023.48,NA,NA,NA,NA,NA
"SP500",2019-03-14,2810.38,2815,2803.46,2808.48,1,2808.48,NA,NA,NA,NA,NA
"AAPL",2019-03-15,184.85,187.33,183.74,186.12,28,5211.36,NA,NA,NA,NA,NA
"AMZN",2019-03-15,1703,1718.8,1693.13,1712.36,12,20548.32,NA,NA,NA,NA,NA
"FB",2019-03-15,167.16,167.58,162.51,165.98,1,165.98,NA,NA,NA,NA,NA
"GOOGL",2019-03-15,1198,1201.72,1187.01,1190.3,1,1190.3,NA,NA,NA,NA,NA
"NFLX",2019-03-15,361.02,364,358.89,361.46,14,5060.44,NA,NA,NA,NA,NA
"SP500",2019-03-15,2810.79,2830.73,2810.79,2822.48,1,2822.48,NA,NA,NA,NA,NA
"AAPL",2019-03-18,185.8,188.39,185.79,188.02,28,5264.56,NA,NA,NA,NA,NA
"AMZN",2019-03-18,1712.7,1750,1712.63,1742.15,12,20905.8,NA,NA,NA,NA,NA
"FB",2019-03-18,163.57,163.9,159.28,160.47,1,160.47,NA,NA,NA,NA,NA
"GOOGL",2019-03-18,1189.69,1194.95,1181.48,1188.55,1,1188.55,NA,NA,NA,NA,NA
"NFLX",2019-03-18,362.47,370.9705,361.86,363.44,14,5088.16,NA,NA,NA,NA,NA
"SP500",2019-03-18,2822.61,2835.41,2821.99,2832.94,1,2832.94,NA,NA,NA,NA,NA
"AAPL",2019-03-19,188.35,188.99,185.92,186.53,28,5222.84,NA,NA,NA,NA,NA
"AMZN",2019-03-19,1753.51,1784.16,1753.51,1761.85,12,21142.2,NA,NA,NA,NA,NA
"FB",2019-03-19,161.48,163.82,160.82,161.57,1,161.57,NA,NA,NA,NA,NA
"GOOGL",2019-03-19,1191.72,1203.4,1189.46,1202.46,1,1202.46,NA,NA,NA,NA,NA
"NFLX",2019-03-19,366.4,366.96,356.8,358.78,14,5022.92,NA,NA,NA,NA,NA
"SP500",2019-03-19,2840.76,2852.42,2823.27,2832.57,1,2832.57,NA,NA,NA,NA,NA
"AAPL",2019-03-20,186.23,189.49,184.73,188.16,28,5268.48,NA,NA,NA,NA,NA
"AMZN",2019-03-20,1769.94,1799.5,1767.03,1797.27,12,21567.24,NA,NA,NA,NA,NA
"FB",2019-03-20,161.5,166.12,161.24,165.44,1,165.44,NA,NA,NA,NA,NA
"GOOGL",2019-03-20,1201.4,1229.99,1199.59,1226.43,1,1226.43,NA,NA,NA,NA,NA
"NFLX",2019-03-20,358.91,375.9,357.01,375.22,14,5253.08,NA,NA,NA,NA,NA
"SP500",2019-03-20,2831.34,2843.54,2812.43,2824.23,1,2824.23,NA,NA,NA,NA,NA
"AAPL",2019-03-21,190.02,196.33,189.81,195.09,28,5462.52,NA,NA,NA,NA,NA
"AMZN",2019-03-21,1796.26,1823.75,1787.28,1819.26,12,21831.12,NA,NA,NA,NA,NA
"FB",2019-03-21,164.89,166.39,163.75,166.08,1,166.08,NA,NA,NA,NA,NA
"GOOGL",2019-03-21,1220,1236.44,1216.58,1236.13,1,1236.13,NA,NA,NA,NA,NA
"NFLX",2019-03-21,374,379,370.61,377.87,14,5290.18,NA,NA,NA,NA,NA
"SP500",2019-03-21,2819.72,2860.31,2817.38,2854.88,1,2854.88,NA,NA,NA,NA,NA
"AAPL",2019-03-22,195.34,197.69,190.78,191.05,28,5349.4,NA,NA,NA,NA,NA
"AMZN",2019-03-22,1810.17,1818.98,1763.11,1764.77,12,21177.24,NA,NA,NA,NA,NA
"FB",2019-03-22,165.65,167.42,164.09,164.34,1,164.34,NA,NA,NA,NA,NA
"GOOGL",2019-03-22,1228.85,1233.63,1206,1207.65,1,1207.65,NA,NA,NA,NA,NA
"NFLX",2019-03-22,375.95,376.43,360.04,361.01,14,5054.14,NA,NA,NA,NA,NA
"SP500",2019-03-22,2844.52,2846.16,2800.47,2800.71,1,2800.71,NA,NA,NA,NA,NA
"AAPL",2019-03-25,191.51,191.98,186.6,188.74,28,5284.72,NA,NA,NA,NA,NA
"AMZN",2019-03-25,1757.79,1782.68,1747.5,1774.26,12,21291.12,NA,NA,NA,NA,NA
"FB",2019-03-25,163,166.54,162,166.29,1,166.29,NA,NA,NA,NA,NA
"GOOGL",2019-03-25,1199.56,1209.44,1190,1197.38,1,1197.38,NA,NA,NA,NA,NA
"NFLX",2019-03-25,359,367.0399,357.44,366.23,14,5127.22,NA,NA,NA,NA,NA
"SP500",2019-03-25,2796.01,2809.79,2785.02,2798.36,1,2798.36,NA,NA,NA,NA,NA
"AAPL",2019-03-26,191.664,192.88,184.58,186.79,28,5230.12,NA,NA,NA,NA,NA
"AMZN",2019-03-26,1793,1805.77,1773.36,1783.76,12,21405.12,NA,NA,NA,NA,NA
"FB",2019-03-26,167.35,169.45,166.3499,167.68,1,167.68,NA,NA,NA,NA,NA
"GOOGL",2019-03-26,1205.19,1207.65,1181.76,1189.84,1,1189.84,NA,NA,NA,NA,NA
"NFLX",2019-03-26,367.87,368.38,358.02,359.97,14,5039.58,NA,NA,NA,NA,NA
"SP500",2019-03-26,2812.66,2829.87,2803.99,2818.46,1,2818.46,NA,NA,NA,NA,NA
"AAPL",2019-03-27,188.75,189.76,186.55,188.47,28,5277.16,NA,NA,NA,NA,NA
"AMZN",2019-03-27,1784.13,1787.5,1745.68,1765.7,12,21188.4,NA,NA,NA,NA,NA
"FB",2019-03-27,167.85,168.94,164.79,165.87,1,165.87,NA,NA,NA,NA,NA
"GOOGL",2019-03-27,1191.92,1191.92,1164.23,1178.01,1,1178.01,NA,NA,NA,NA,NA
"NFLX",2019-03-27,361,362.47,350.37,353.37,14,4947.18,NA,NA,NA,NA,NA
"SP500",2019-03-27,2819.72,2825.56,2787.72,2805.37,1,2805.37,NA,NA,NA,NA,NA
"AAPL",2019-03-28,188.95,189.559,187.53,188.72,28,5284.16,NA,NA,NA,NA,NA
"AMZN",2019-03-28,1770,1777.93,1753.47,1773.42,12,21281.04,NA,NA,NA,NA,NA
"FB",2019-03-28,164.57,166.72,163.33,165.55,1,165.55,NA,NA,NA,NA,NA
"GOOGL",2019-03-28,1175.5,1177.25,1163.43,1172.27,1,1172.27,NA,NA,NA,NA,NA
"NFLX",2019-03-28,354.485,355.94,349.2,354.61,14,4964.54,NA,NA,NA,NA,NA
"SP500",2019-03-28,2809.4,2819.71,2798.77,2815.44,1,2815.44,NA,NA,NA,NA,NA
"AAPL",2019-03-29,189.83,190.08,188.54,189.95,28,5318.6,NA,NA,NA,NA,NA
"AMZN",2019-03-29,1786.58,1792.86,1776.63,1780.75,12,21369,NA,NA,NA,NA,NA
"FB",2019-03-29,166.39,167.19,164.81,166.69,1,166.69,NA,NA,NA,NA,NA
"GOOGL",2019-03-29,1180.18,1183.97,1166.38,1176.89,1,1176.89,NA,NA,NA,NA,NA
"NFLX",2019-03-29,357.16,358.25,353.71,356.56,14,4991.84,NA,NA,NA,NA,NA
"SP500",2019-03-29,2828.27,2836.03,2819.23,2834.4,1,2834.4,NA,NA,NA,NA,NA
"AAPL",2019-04-01,191.64,191.68,188.38,191.24,28,5354.72,NA,NA,NA,NA,NA
"AMZN",2019-04-01,1800.11,1815.67,1798.73,1814.19,12,21770.28,NA,NA,NA,NA,NA
"FB",2019-04-01,167.83,168.9,167.2789,168.7,1,168.7,NA,NA,NA,NA,NA
"GOOGL",2019-04-01,1187.54,1200.2,1186.36,1198.98,1,1198.98,NA,NA,NA,NA,NA
"NFLX",2019-04-01,359,368.33,358.51,366.96,14,5137.44,NA,NA,NA,NA,NA
"SP500",2019-04-01,2848.63,2869.4,2848.63,2867.19,1,2867.19,NA,NA,NA,NA,NA
"AAPL",2019-04-02,191.09,194.46,191.05,194.02,28,5432.56,NA,NA,NA,NA,NA
"AMZN",2019-04-02,1811.02,1820,1805.12,1813.98,12,21767.76,NA,NA,NA,NA,NA
"FB",2019-04-02,170.14,174.9,169.55,174.2,1,174.2,NA,NA,NA,NA,NA
"GOOGL",2019-04-02,1200.05,1205.81,1191.24,1205.54,1,1205.54,NA,NA,NA,NA,NA
"NFLX",2019-04-02,366.25,368.42,362.22,367.72,14,5148.08,NA,NA,NA,NA,NA
"SP500",2019-04-02,2868.24,2872.9,2858.75,2867.24,1,2867.24,NA,NA,NA,NA,NA
"AAPL",2019-04-03,193.25,196.5,193.15,195.35,28,5469.8,NA,NA,NA,NA,NA
"AMZN",2019-04-03,1826.72,1830,1809.62,1820.7,12,21848.4,NA,NA,NA,NA,NA
"FB",2019-04-03,174.5,177.96,172.95,173.54,1,173.54,NA,NA,NA,NA,NA
"GOOGL",2019-04-03,1212.7,1220.6,1205.08,1210.81,1,1210.81,NA,NA,NA,NA,NA
"NFLX",2019-04-03,369.26,373.4105,366.19,369.75,14,5176.5,NA,NA,NA,NA,NA
"SP500",2019-04-03,2876.09,2885.25,2865.17,2873.4,1,2873.4,NA,NA,NA,NA,NA
"AAPL",2019-04-04,194.79,196.37,193.14,195.69,28,5479.32,NA,NA,NA,NA,NA
"AMZN",2019-04-04,1820.65,1828.75,1804.2,1818.86,12,21826.32,NA,NA,NA,NA,NA
"FB",2019-04-04,176.02,178,175.5301,176.02,1,176.02,NA,NA,NA,NA,NA
"GOOGL",2019-04-04,1211.29,1220.55,1209.04,1219.45,1,1219.45,NA,NA,NA,NA,NA
"NFLX",2019-04-04,370.07,372.05,362.4,367.88,14,5150.32,NA,NA,NA,NA,NA
"SP500",2019-04-04,2873.99,2881.28,2867.14,2879.39,1,2879.39,NA,NA,NA,NA,NA
"AAPL",2019-04-05,196.45,197.1,195.93,197,28,5516,NA,NA,NA,NA,NA
"AMZN",2019-04-05,1829,1838.58,1825.19,1837.28,12,22047.36,NA,NA,NA,NA,NA
"FB",2019-04-05,176.88,177,175.1,175.72,1,175.72,NA,NA,NA,NA,NA
"GOOGL",2019-04-05,1219.3,1220.39,1210.03,1211.45,1,1211.45,NA,NA,NA,NA,NA
"NFLX",2019-04-05,369,369.8,364.66,365.49,14,5116.86,NA,NA,NA,NA,NA
"SP500",2019-04-05,2884.16,2893.24,2882.99,2892.74,1,2892.74,NA,NA,NA,NA,NA
"AAPL",2019-04-08,196.42,200.23,196.34,200.1,28,5602.8,NA,NA,NA,NA,NA
"AMZN",2019-04-08,1833.23,1850.2,1825.11,1849.86,12,22198.32,NA,NA,NA,NA,NA
"FB",2019-04-08,175.21,175.5,174.23,174.93,1,174.93,NA,NA,NA,NA,NA
"GOOGL",2019-04-08,1211.11,1213.95,1204.69,1208.28,1,1208.28,NA,NA,NA,NA,NA
"NFLX",2019-04-08,365.11,365.94,359.93,361.41,14,5059.74,NA,NA,NA,NA,NA
"SP500",2019-04-08,2888.46,2895.95,2880.78,2895.77,1,2895.77,NA,NA,NA,NA,NA
"AAPL",2019-04-09,200.32,202.85,199.23,199.5,28,5586,NA,NA,NA,NA,NA
"AMZN",2019-04-09,1845.49,1853.09,1831.78,1835.84,12,22030.08,NA,NA,NA,NA,NA
"FB",2019-04-09,175.62,179.19,175.55,177.58,1,177.58,NA,NA,NA,NA,NA
"GOOGL",2019-04-09,1201.89,1207.15,1198.38,1202.69,1,1202.69,NA,NA,NA,NA,NA
"NFLX",2019-04-09,360.54,366.74,359,364.71,14,5105.94,NA,NA,NA,NA,NA
"SP500",2019-04-09,2886.58,2886.88,2873.33,2878.2,1,2878.2,NA,NA,NA,NA,NA
"AAPL",2019-04-10,198.68,200.74,198.18,200.62,28,5617.36,NA,NA,NA,NA,NA
"AMZN",2019-04-10,1841,1848,1828.81,1847.33,12,22167.96,NA,NA,NA,NA,NA
"FB",2019-04-10,178.18,178.79,176.54,177.82,1,177.82,NA,NA,NA,NA,NA
"GOOGL",2019-04-10,1205.09,1208.94,1200.66,1206.45,1,1206.45,NA,NA,NA,NA,NA
"NFLX",2019-04-10,365.79,368.8481,362.25,363.92,14,5094.88,NA,NA,NA,NA,NA
"SP500",2019-04-10,2881.37,2889.71,2879.13,2888.21,1,2888.21,NA,NA,NA,NA,NA
"AAPL",2019-04-11,200.85,201,198.4431,198.95,28,5570.6,NA,NA,NA,NA,NA
"AMZN",2019-04-11,1848.7,1849.95,1840.31,1844.07,12,22128.84,NA,NA,NA,NA,NA
"FB",2019-04-11,178.24,178.4,177,177.51,1,177.51,NA,NA,NA,NA,NA
"GOOGL",2019-04-11,1208.9,1212.74,1204.54,1209.59,1,1209.59,NA,NA,NA,NA,NA
"NFLX",2019-04-11,365,370.12,360.81,367.65,14,5147.1,NA,NA,NA,NA,NA
"SP500",2019-04-11,2891.92,2893.42,2881.99,2888.32,1,2888.32,NA,NA,NA,NA,NA
"AAPL",2019-04-12,199.2,200.14,196.21,198.87,28,5568.36,NA,NA,NA,NA,NA
"AMZN",2019-04-12,1848.4,1851.5,1841.3,1843.06,12,22116.72,NA,NA,NA,NA,NA
"FB",2019-04-12,178,179.63,177.95,179.1,1,179.1,NA,NA,NA,NA,NA
"GOOGL",2019-04-12,1215.62,1223.05,1213.29,1222.73,1,1222.73,NA,NA,NA,NA,NA
"NFLX",2019-04-12,360.69,361.75,349.36,351.14,14,4915.96,NA,NA,NA,NA,NA
"SP500",2019-04-12,2900.86,2910.54,2898.37,2907.41,1,2907.41,NA,NA,NA,NA,NA
"AAPL",2019-04-15,198.58,199.85,198.01,199.23,28,5578.44,NA,NA,NA,NA,NA
"AMZN",2019-04-15,1842,1846.85,1818.9,1844.87,12,22138.44,NA,NA,NA,NA,NA
"FB",2019-04-15,178.5,180.5,176.87,179.65,1,179.65,NA,NA,NA,NA,NA
"GOOGL",2019-04-15,1224.09,1229.3,1214.56,1226.53,1,1226.53,NA,NA,NA,NA,NA
"NFLX",2019-04-15,350.71,352.21,342.27,348.87,14,4884.18,NA,NA,NA,NA,NA
"SP500",2019-04-15,2908.32,2909.6,2896.48,2905.58,1,2905.58,NA,NA,NA,NA,NA
"AAPL",2019-04-16,199.46,201.37,198.56,199.25,28,5579,NA,NA,NA,NA,NA
"AMZN",2019-04-16,1851.35,1869.77,1848,1863.04,12,22356.48,NA,NA,NA,NA,NA
"FB",2019-04-16,179,180.17,178.3,178.87,1,178.87,NA,NA,NA,NA,NA
"GOOGL",2019-04-16,1230,1235.98,1225.04,1231.91,1,1231.91,NA,NA,NA,NA,NA
"NFLX",2019-04-16,355,364.4787,352.72,359.46,14,5032.44,"03/2019",0.573,0.76,"post","Beat"
"SP500",2019-04-16,2912.26,2916.06,2900.71,2907.06,1,2907.06,NA,NA,NA,NA,NA
"AAPL",2019-04-17,199.54,203.38,198.61,203.13,28,5687.64,NA,NA,NA,NA,NA
"AMZN",2019-04-17,1872.99,1876.47,1860.44,1864.82,12,22377.84,NA,NA,NA,NA,NA
"FB",2019-04-17,179.6,180.74,178.36,178.78,1,178.78,NA,NA,NA,NA,NA
"GOOGL",2019-04-17,1237,1245.1,1232.9,1240.14,1,1240.14,NA,NA,NA,NA,NA
"NFLX",2019-04-17,365.05,368.764,350.6,354.74,14,4966.36,NA,NA,NA,NA,NA
"SP500",2019-04-17,2916.04,2918,2895.45,2900.45,1,2900.45,NA,NA,NA,NA,NA
"AAPL",2019-04-18,203.12,204.15,202.52,203.86,28,5708.08,NA,NA,NA,NA,NA
"AMZN",2019-04-18,1868.79,1870.82,1859.48,1861.69,12,22340.28,NA,NA,NA,NA,NA
"FB",2019-04-18,178.8,178.88,177.34,178.28,1,178.28,NA,NA,NA,NA,NA
"GOOGL",2019-04-18,1245,1245.94,1239.41,1241.47,1,1241.47,NA,NA,NA,NA,NA
"NFLX",2019-04-18,355,360.41,351.64,360.35,14,5044.9,NA,NA,NA,NA,NA
"SP500",2019-04-18,2904.81,2908.4,2891.9,2905.03,1,2905.03,NA,NA,NA,NA,NA
"AAPL",2019-04-22,202.83,204.94,202.34,204.53,28,5726.84,NA,NA,NA,NA,NA
"AMZN",2019-04-22,1855.4,1888.42,1845.64,1887.31,12,22647.72,NA,NA,NA,NA,NA
"FB",2019-04-22,178.25,181.665,178.25,181.44,1,181.44,NA,NA,NA,NA,NA
"GOOGL",2019-04-22,1236.67,1254.34,1233.37,1253.76,1,1253.76,NA,NA,NA,NA,NA
"NFLX",2019-04-22,359.7,377.69,359,377.34,14,5282.76,NA,NA,NA,NA,NA
"SP500",2019-04-22,2898.78,2909.51,2896.35,2907.97,1,2907.97,NA,NA,NA,NA,NA
"AAPL",2019-04-23,204.43,207.75,203.9,207.48,28,5809.44,NA,NA,NA,NA,NA
"AMZN",2019-04-23,1891.2,1929.26,1889.58,1923.77,12,23085.24,NA,NA,NA,NA,NA
"FB",2019-04-23,182.74,184.22,181.48,183.78,1,183.78,NA,NA,NA,NA,NA
"GOOGL",2019-04-23,1256.64,1274.43,1251.97,1270.59,1,1270.59,NA,NA,NA,NA,NA
"NFLX",2019-04-23,375.45,384.8,374.7069,381.89,14,5346.46,NA,NA,NA,NA,NA
"SP500",2019-04-23,2909.99,2936.31,2908.53,2933.68,1,2933.68,NA,NA,NA,NA,NA
"AAPL",2019-04-24,207.36,208.48,207.05,207.16,28,5800.48,NA,NA,NA,NA,NA
"AMZN",2019-04-24,1925,1929.69,1898.16,1901.75,12,22821,NA,NA,NA,NA,NA
"FB",2019-04-24,184.49,185.14,181.65,182.58,1,182.58,"03/2019",1.626,0.85,"post","Miss"
"GOOGL",2019-04-24,1270.59,1274,1259.81,1260.05,1,1260.05,NA,NA,NA,NA,NA
"NFLX",2019-04-24,381.07,381.9,373.2698,374.23,14,5239.22,NA,NA,NA,NA,NA
"SP500",2019-04-24,2934,2936.83,2926.05,2927.25,1,2927.25,NA,NA,NA,NA,NA
"AAPL",2019-04-25,206.83,207.76,205.12,205.28,28,5747.84,NA,NA,NA,NA,NA
"AMZN",2019-04-25,1917,1922.45,1900.31,1902.25,12,22827,"03/2019",4.724,7.09,"post","Beat"
"FB",2019-04-25,196.98,198.48,192.12,193.26,1,193.26,NA,NA,NA,NA,NA
"GOOGL",2019-04-25,1270.3,1272.8,1258,1267.34,1,1267.34,NA,NA,NA,NA,NA
"NFLX",2019-04-25,374.49,374.76,365.7,368.33,14,5156.62,NA,NA,NA,NA,NA
"SP500",2019-04-25,2928.99,2933.1,2912.84,2926.17,1,2926.17,NA,NA,NA,NA,NA
"AAPL",2019-04-26,204.9,205,202.12,204.3,28,5720.4,NA,NA,NA,NA,NA
"AMZN",2019-04-26,1929,1951,1898,1950.63,12,23407.56,NA,NA,NA,NA,NA
"FB",2019-04-26,192.5,192.9,189.09,191.49,1,191.49,NA,NA,NA,NA,NA
"GOOGL",2019-04-26,1273.38,1278.91,1265,1277.42,1,1277.42,NA,NA,NA,NA,NA
"NFLX",2019-04-26,368.35,375.14,366.24,374.85,14,5247.9,NA,NA,NA,NA,NA
"SP500",2019-04-26,2925.81,2939.88,2917.56,2939.88,1,2939.88,NA,NA,NA,NA,NA
"AAPL",2019-04-29,204.4,205.97,203.86,204.61,28,5729.08,NA,NA,NA,NA,NA
"AMZN",2019-04-29,1949,1956.34,1934.09,1938.43,12,23261.16,NA,NA,NA,NA,NA
"FB",2019-04-29,190.95,195.41,190.65,194.78,1,194.78,NA,NA,NA,NA,NA
"GOOGL",2019-04-29,1280.51,1296.97,1271.71,1296.2,1,1296.2,"03/2019",10.614,9.5,"post","Miss"
"NFLX",2019-04-29,373.68,374.5753,369.115,371.83,14,5205.62,NA,NA,NA,NA,NA
"SP500",2019-04-29,2940.58,2949.52,2939.35,2943.03,1,2943.03,NA,NA,NA,NA,NA
"AAPL",2019-04-30,203.06,203.4,199.11,200.67,28,5618.76,"03/2019",2.361,2.46,"post","Beat"
"AMZN",2019-04-30,1930.1,1935.71,1906.95,1926.52,12,23118.24,NA,NA,NA,NA,NA
"FB",2019-04-30,194.19,197.39,192.28,193.4,1,193.4,NA,NA,NA,NA,NA
"GOOGL",2019-04-30,1190.63,1200.98,1183,1198.96,1,1198.96,NA,NA,NA,NA,NA
"NFLX",2019-04-30,369.56,374.5,368.348,370.54,14,5187.56,NA,NA,NA,NA,NA
"SP500",2019-04-30,2937.14,2948.22,2924.11,2945.83,1,2945.83,NA,NA,NA,NA,NA
"AAPL",2019-05-01,209.88,215.31,209.23,210.52,28,5894.56,NA,NA,NA,NA,NA
"AMZN",2019-05-01,1933.09,1943.64,1910.55,1911.52,12,22938.24,NA,NA,NA,NA,NA
"FB",2019-05-01,194.78,196.1769,193.01,193.03,1,193.03,NA,NA,NA,NA,NA
